Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,06h 00m,05:40,3.9,290.0,26 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,HRTC - 60,Himsuta AC Seater Volvo/Scania 2+2,23:40,04h 40m,04:20,3.6,548.0,33 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RSRTC - 183801,Express Non AC Seater 2+3,15:30,05h 30m,21:00,4.0,320.0,42 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater/Sleeper (2+1),13:25,05h 00m,18:25,3.3,361.0,8 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),14:30,05h 05m,19:35,3.6,404.0,21 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,AdFlixBus,AC Seater (2+2),16:00,06h 10m,22:10,3.6,278.57,21 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),15:30,05h 05m,20:35,3.3,404.0,37 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),16:30,05h 25m,21:55,4.8,379.0,30 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,4.6,899.0,1 Seat available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00,05h 50m,22:50,4.4,665.0,26 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,06h 05m,23:05,4.6,570.0,27 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30,05h 50m,23:20,3.7,665.0,39 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),17:30,05h 05m,22:35,3.0,379.0,28 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,06h 45m,01:00,4.7,674.0,46 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),17:55,05h 10m,23:05,4.7,445.0,22 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00,05h 30m,23:30,4.0,664.0,16 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:00,05h 29m,23:29,3.3,699.0,24 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel Point,A/C Seater / Sleeper (2+2),22:30,05h 45m,04:15,4.7,685.0,37 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,4.8,713.0,9 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,05h 15m,23:45,3.9,665.0,32 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45,06h 30m,01:15,5.0,693.0,27 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),19:00,07h 00m,02:00,3.1,499.0,13 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,KVS Holidays,A/C Sleeper (2+2),21:00,05h 30m,02:30,4.2,500.0,37 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,4.7,699.0,5 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,4.0,665.0,36 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Seater (2+2),19:30,06h 30m,02:00,4.5,1186.24,15 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,3.1,550.0,11 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,05h 45m,01:15,4.6,599.0,7 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,04h 29m,23:59,3.1,600.0,13 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 20m,01:20,3.9,810.0,28 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+2),19:30,05h 20m,00:50,4.0,603.0,47 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,5.0,739.29,16 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,04h 50m,03:50,3.7,710.0,7 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:40,05h 20m,04:00,4.0,649.0,19 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),20:00,05h 29m,01:29,4.2,699.0,24 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 40m,01:40,3.1,665.0,6 Seats available
Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,04h 36m,03:16,0.0,629.0,32 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 656,Ordinary 3+2 Non AC Seater,15:10,13h 50m,05:00,4.5,731.0,37 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 603,Ordinary 3+2 Non AC Seater,16:40,12h 20m,05:00,4.5,643.0,37 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,10h 40m,04:00,3.2,604.0,37 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,09h 00m,03:30,3.8,633.0,1 Seat available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 651,Ordinary 3+2 Non AC Seater,19:40,08h 40m,04:20,4.5,580.0,33 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,08h 30m,04:30,3.6,1068.0,33 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 402617,Ordinary 3+2 Non AC Seater,20:30,08h 45m,05:15,3.9,580.0,30 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,10h 00m,07:00,4.2,1198.0,33 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30,09h 30m,07:00,4.0,1178.0,24 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,4.8,550.0,23 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.5,523.0,28 Seats available
Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08h 40m,06:40,4.8,600.0,28 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,11h 50m,02:20,3.9,661.0,34 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,12h 15m,03:15,3.9,637.0,37 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1024,A/C Executive (2+3),16:20,11h 55m,04:15,3.7,692.0,41 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1001,A/C Executive (2+3),17:15,10h 45m,04:00,4.0,692.0,39 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,10h 20m,04:00,4.3,1181.0,23 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,10h 40m,05:40,4.2,637.0,31 Seats available
Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,11h 00m,07:15,3.0,673.0,34 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,11h 05m,04:15,4.6,634.0,37 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,09h 05m,03:30,3.6,580.0,29 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,13h 00m,08:00,4.1,731.0,33 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,09h 15m,05:00,3.8,633.0,7 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,11h 36m,08:05,4.5,643.0,28 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,09h 48m,06:30,4.2,1203.0,19 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,10h 20m,07:30,4.4,604.0,29 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,08h 30m,05:50,3.9,1068.0,1 Seat available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,10h 10m,07:50,4.1,634.0,28 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09h 45m,07:40,4.1,1173.0,8 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,08h 35m,05:35,4.7,910.0,12 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,09h 10m,06:10,4.4,1329.0,9 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08h 10m,05:55,4.8,950.0,13 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:00,08h 45m,05:45,3.7,1080.0,24 Seats available
Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08h 45m,06:15,4.8,899.0,1 Seat available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,06h 20m,22:00,3.3,784.0,19 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,06h 20m,02:00,2.4,459.0,35 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,06h 30m,04:40,4.0,784.0,7 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,07h 13m,06:00,3.9,452.0,8 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 40m,05:30,4.6,759.0,9 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 05m,06:00,4.7,1234.0,6 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 04m,05:59,4.4,1234.0,6 Seats available
Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,16h 10m,10:00,3.8,876.0,35 Seats available
Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 590,A/C Executive (2+3),19:00,15h 15m,10:15,3.1,1062.0,19 Seats available
Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,15h 15m,11:30,3.9,1704.0,1 Seat available
Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,20h 25m,18:35,1.9,907.0,37 Seats available
Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,17h 30m,08:30,3.9,907.0,37 Seats available
Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,HRTC - 1024,A/C Executive (2+3),16:20,16h 15m,08:35,3.2,1062.0,40 Seats available
Chamba (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,15h 20m,09:00,4.2,1704.0,24 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,FlixBus,Volvo A/C Seater (2+2),18:40,06h 30m,01:10,4.0,247.32,15 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,4.7,523.0,27 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,04h 20m,23:55,4.1,759.0,15 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,5.0,585.0,20 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,04h 50m,00:50,3.4,360.0,33 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,04h 55m,01:05,4.9,450.0,29 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,03h 49m,23:59,3.5,539.0,20 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,05h 05m,01:15,4.4,480.0,29 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 25m,01:40,4.6,500.0,27 Seats available
Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,4.7,523.0,38 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 131,Ordinary 3+2 Non AC Seater,14:42,04h 28m,19:10,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 207,Ordinary 3+2 Non AC Seater,17:15,05h 15m,22:30,3.9,242.0,25 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,03h 01m,20:19,3.5,242.0,36 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 215,Ordinary 3+2 Non AC Seater,18:00,04h 30m,22:30,3.9,242.0,27 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 104,A/C Executive (2+3),18:20,03h 01m,21:21,1.3,257.0,44 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 228,Ordinary 3+2 Non AC Seater,18:40,04h 15m,22:55,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 210,Ordinary 3+2 Non AC Seater,19:20,03h 00m,22:20,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,03h 01m,22:26,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,04h 00m,23:30,5.0,389.0,34 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,04h 35m,00:15,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,03h 00m,23:00,2.8,389.0,32 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,03h 00m,23:00,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,04h 10m,00:15,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 230,A/C Executive (2+3),20:20,04h 40m,01:00,3.9,257.0,44 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,03h 01m,23:41,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,03h 40m,00:40,4.9,389.0,34 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 108,A/C Executive (2+3),21:20,03h 01m,00:21,3.1,257.0,38 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,03h 45m,01:15,3.9,389.0,32 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,03h 30m,01:00,3.9,242.0,27 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,03h 45m,01:30,3.9,242.0,37 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,03h 10m,01:10,3.9,389.0,31 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,03h 45m,01:45,3.9,242.0,27 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,03h 00m,01:30,3.9,389.0,21 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,03h 40m,02:10,3.9,242.0,27 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1710,Ordinary 3+2 Non AC Seater,22:40,03h 40m,02:20,3.9,242.0,36 Seats available
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,04h 45m,21:15,4.0,432.0,36 Seats available
